8272	0	4 (Czechy) - Złota Praga i skarby Czech	4-czechy-zlota-praga-i-skarby-czech	http://ivotrans.pl/wp-content/uploads/2021/01/4-Czechy-Zlota-Praga-i-skarby-Czech.pdf
8273	0	4 (Czechy) - Złota Praga i skarby Czech	4-czechy-zlota-praga-i-skarby-czech-2	http://ivotrans.pl/wp-content/uploads/2021/01/4-Czechy-Zlota-Praga-i-skarby-Czech.pdf
8380	0	Danzica załącznik	danzica-zalacznik	http://ivotrans.pl/wp-content/uploads/2021/01/Danzica-zalacznik.pdf
8381	0	Danzica załącznik	danzica-zalacznik-2	http://ivotrans.pl/wp-content/uploads/2021/01/Danzica-zalacznik.pdf
8384	0	Lublino załącznik	lublino-zalacznik	http://ivotrans.pl/wp-content/uploads/2021/01/Lublino-zalacznik.pdf
8385	0	Lublino załącznik	lublino-zalacznik-2	http://ivotrans.pl/wp-content/uploads/2021/01/Lublino-zalacznik.pdf
8388	0	Poznań załącznik	poznan-zalacznik	http://ivotrans.pl/wp-content/uploads/2021/01/Poznan-zalacznik.pdf
8389	0	Poznań załącznik	poznan-zalacznik-2	http://ivotrans.pl/wp-content/uploads/2021/01/Poznan-zalacznik.pdf
8390	0	Toruń załącznik	torun-zalacznik	http://ivotrans.pl/wp-content/uploads/2021/01/Torun-zalacznik.pdf
8391	0	Toruń załącznik	torun-zalacznik-2	http://ivotrans.pl/wp-content/uploads/2021/01/Torun-zalacznik.pdf
8392	0	Varsavia załącznik	varsavia-zalacznik	http://ivotrans.pl/wp-content/uploads/2021/01/Varsavia-zalacznik.pdf
8393	0	Varsavia załącznik	varsavia-zalacznik-2	http://ivotrans.pl/wp-content/uploads/2021/01/Varsavia-zalacznik.pdf
8394	0	Wadowice załącznik	wadowice-zalacznik	http://ivotrans.pl/wp-content/uploads/2021/01/Wadowice-zalacznik.pdf
8395	0	Wadowice załącznik	wadowice-zalacznik-2	http://ivotrans.pl/wp-content/uploads/2021/01/Wadowice-zalacznik.pdf
8396	0	Wieliczka załącznik	wieliczka-zalacznik	http://ivotrans.pl/wp-content/uploads/2021/01/Wieliczka-zalacznik.pdf
8397	0	Wieliczka załącznik	wieliczka-zalacznik-2	http://ivotrans.pl/wp-content/uploads/2021/01/Wieliczka-zalacznik.pdf
8398	0	Zakopane załącznik	zakopane-zalacznik	http://ivotrans.pl/wp-content/uploads/2021/01/Zakopane-zalacznik.pdf
8399	0	Zakopane załącznik	zakopane-zalacznik-2	http://ivotrans.pl/wp-content/uploads/2021/01/Zakopane-zalacznik.pdf
8400	0	Breslavia załącznik	breslavia-zalacznik	http://ivotrans.pl/wp-content/uploads/2021/01/Breslavia-zalacznik.pdf
8401	0	Breslavia załącznik	breslavia-zalacznik-2	http://ivotrans.pl/wp-content/uploads/2021/01/Breslavia-zalacznik.pdf
8402	0	Cracovia załącznik	cracovia-zalacznik	http://ivotrans.pl/wp-content/uploads/2021/01/Cracovia-zalacznik.pdf
8403	0	Cracovia załącznik	cracovia-zalacznik-2	http://ivotrans.pl/wp-content/uploads/2021/01/Cracovia-zalacznik.pdf
8404	0	Częstochowa załącznik	czestochowa-zalacznik	http://ivotrans.pl/wp-content/uploads/2021/01/Czestochowa-zalacznik.pdf
8405	0	Częstochowa załącznik	czestochowa-zalacznik-2	http://ivotrans.pl/wp-content/uploads/2021/01/Czestochowa-zalacznik.pdf
8456	0	7 (Polonia Religiosa) - Sulle orme dei Santi e Beati Polacchi	7-polonia-religiosa-sulle-orme-dei-santi-e-beati-polacchi	http://ivotrans.pl/wp-content/uploads/2021/01/7-Polonia-Religiosa-Sulle-orme-dei-Santi-e-Beati-Polacchi.pdf
8457	0	7 (Polonia Religiosa) - Sulle orme dei Santi e Beati Polacchi	7-polonia-religiosa-sulle-orme-dei-santi-e-beati-polacchi-2	http://ivotrans.pl/wp-content/uploads/2021/01/7-Polonia-Religiosa-Sulle-orme-dei-Santi-e-Beati-Polacchi.pdf
8458	0	8 (Pasqua in Polonia) - Mistero della Fede	8-pasqua-in-polonia-mistero-della-fede	http://ivotrans.pl/wp-content/uploads/2021/01/8-Pasqua-in-Polonia-Mistero-della-Fede.pdf
8459	0	8 (Pasqua in Polonia) - Mistero della Fede	8-pasqua-in-polonia-mistero-della-fede-2	http://ivotrans.pl/wp-content/uploads/2021/01/8-Pasqua-in-Polonia-Mistero-della-Fede.pdf
8464	0	11 (Mercatini di Natale a Cracovia) - insaporiti dalla gioia e dal vin brulé aromatizzato ai chiodi di garofano	11-mercatini-di-natale-a-cracovia-insaporiti-dalla-gioia-e-dal-vin-brule-aromatizzato-ai-chiodi-di-garofano	http://ivotrans.pl/wp-content/uploads/2021/01/11-Mercatini-di-Natale-a-Cracovia-insaporiti-dalla-gioia-e-dal-vin-brule-aromatizzato-ai-chiodi-di-garofano.pdf
8465	0	11 (Mercatini di Natale a Cracovia) - insaporiti dalla gioia e dal vin brulé aromatizzato ai chiodi di garofano	11-mercatini-di-natale-a-cracovia-insaporiti-dalla-gioia-e-dal-vin-brule-aromatizzato-ai-chiodi-di-garofano-2	http://ivotrans.pl/wp-content/uploads/2021/01/11-Mercatini-di-Natale-a-Cracovia-insaporiti-dalla-gioia-e-dal-vin-brule-aromatizzato-ai-chiodi-di-garofano.pdf
8466	0	12 (Polin) - La Polonia Ebraica	12-polin-la-polonia-ebraica	http://ivotrans.pl/wp-content/uploads/2021/01/12-Polin-La-Polonia-Ebraica.pdf
8467	0	12 (Polin) - La Polonia Ebraica	12-polin-la-polonia-ebraica-2	http://ivotrans.pl/wp-content/uploads/2021/01/12-Polin-La-Polonia-Ebraica.pdf
8470	0	14 (Auschwitz - Birkenau) - dove si rivive la storia	14-auschwitz-birkenau-dove-si-rivive-la-storia	http://ivotrans.pl/wp-content/uploads/2021/01/14-Auschwitz-Birkenau-dove-si-rivive-la-storia.pdf
8471	0	14 (Auschwitz - Birkenau) - dove si rivive la storia	14-auschwitz-birkenau-dove-si-rivive-la-storia-2	http://ivotrans.pl/wp-content/uploads/2021/01/14-Auschwitz-Birkenau-dove-si-rivive-la-storia.pdf
8472	0	15 (Splendida Cracovia, stupenda Breslavia e magica Praga) - ... partiamo!	15-splendida-cracovia-stupenda-breslavia-e-magica-praga-partiamo	http://ivotrans.pl/wp-content/uploads/2021/01/15-Splendida-Cracovia-stupenda-Breslavia-e-magica-Praga-...-partiamo.pdf
8473	0	15 (Splendida Cracovia, stupenda Breslavia e magica Praga) - ... partiamo!	15-splendida-cracovia-stupenda-breslavia-e-magica-praga-partiamo-2	http://ivotrans.pl/wp-content/uploads/2021/01/15-Splendida-Cracovia-stupenda-Breslavia-e-magica-Praga-...-partiamo.pdf
8474	0	16 (Polonia e Lituania) - Nella stupefacente Europa orientale...	16-polonia-e-lituania-nella-stupefacente-europa-orientale	http://ivotrans.pl/wp-content/uploads/2021/01/16-Polonia-e-Lituania-Nella-stupefacente-Europa-orientale....pdf
8475	0	16 (Polonia e Lituania) - Nella stupefacente Europa orientale...	16-polonia-e-lituania-nella-stupefacente-europa-orientale-2	http://ivotrans.pl/wp-content/uploads/2021/01/16-Polonia-e-Lituania-Nella-stupefacente-Europa-orientale....pdf
8476	0	17 (Via Baltica, Via Dell'ambra) - Lituania, Lettonia, Estonia e Polonia del Nord con la leggendaria Danzica	17-via-baltica-via-dellambra-lituania-lettonia-estonia-e-polonia-del-nord-con-la-leggendaria-danzica	http://ivotrans.pl/wp-content/uploads/2021/01/17-Via-Baltica-Via-Dellambra-Lituania-Lettonia-Estonia-e-Polonia-del-Nord-con-la-leggendaria-Danzica.pdf
8477	0	17 (Via Baltica, Via Dell'ambra) - Lituania, Lettonia, Estonia e Polonia del Nord con la leggendaria Danzica	17-via-baltica-via-dellambra-lituania-lettonia-estonia-e-polonia-del-nord-con-la-leggendaria-danzica-2	http://ivotrans.pl/wp-content/uploads/2021/01/17-Via-Baltica-Via-Dellambra-Lituania-Lettonia-Estonia-e-Polonia-del-Nord-con-la-leggendaria-Danzica.pdf
8478	0	18 (Viaggio in Polonia con tappe in Slovacchia e Repubblica Ceca) - In bus dall'Italia	18-viaggio-in-polonia-con-tappe-in-slovacchia-e-repubblica-ceca-in-bus-dallitalia	http://ivotrans.pl/wp-content/uploads/2021/01/18-Viaggio-in-Polonia-con-tappe-in-Slovacchia-e-Repubblica-Ceca-In-bus-dallItalia.pdf
8479	0	18 (Viaggio in Polonia con tappe in Slovacchia e Repubblica Ceca) - In bus dall'Italia	18-viaggio-in-polonia-con-tappe-in-slovacchia-e-repubblica-ceca-in-bus-dallitalia-2	http://ivotrans.pl/wp-content/uploads/2021/01/18-Viaggio-in-Polonia-con-tappe-in-Slovacchia-e-Repubblica-Ceca-In-bus-dallItalia.pdf
8480	0	1 (Innamorarsi di Cracovia!) - in 4 giorni e 3 notti	1-innamorarsi-di-cracovia-in-4-giorni-e-3-notti	http://ivotrans.pl/wp-content/uploads/2021/01/1-Innamorarsi-di-Cracovia-in-4-giorni-e-3-notti.pdf
8481	0	1 (Innamorarsi di Cracovia!) - in 4 giorni e 3 notti	1-innamorarsi-di-cracovia-in-4-giorni-e-3-notti-2	http://ivotrans.pl/wp-content/uploads/2021/01/1-Innamorarsi-di-Cracovia-in-4-giorni-e-3-notti.pdf
8484	0	3 (Meravigliosa Polonia del sud) - influente Varsavia, vibrante Breslavia e splendida Cracovia	3-meravigliosa-polonia-del-sud-influente-varsavia-vibrante-breslavia-e-splendida-cracovia	http://ivotrans.pl/wp-content/uploads/2021/01/3-Meravigliosa-Polonia-del-sud-influente-Varsavia-vibrante-Breslavia-e-splendida-Cracovia.pdf
8485	0	3 (Meravigliosa Polonia del sud) - influente Varsavia, vibrante Breslavia e splendida Cracovia	3-meravigliosa-polonia-del-sud-influente-varsavia-vibrante-breslavia-e-splendida-cracovia-2	http://ivotrans.pl/wp-content/uploads/2021/01/3-Meravigliosa-Polonia-del-sud-influente-Varsavia-vibrante-Breslavia-e-splendida-Cracovia.pdf
8486	0	4 (Meravigliosa Polonia del nord) - da Varsavia verso il Mar Baltico	4-meravigliosa-polonia-del-nord-da-varsavia-verso-il-mar-baltico	http://ivotrans.pl/wp-content/uploads/2021/01/4-Meravigliosa-Polonia-del-nord-da-Varsavia-verso-il-Mar-Baltico.pdf
8487	0	4 (Meravigliosa Polonia del nord) - da Varsavia verso il Mar Baltico	4-meravigliosa-polonia-del-nord-da-varsavia-verso-il-mar-baltico-2	http://ivotrans.pl/wp-content/uploads/2021/01/4-Meravigliosa-Polonia-del-nord-da-Varsavia-verso-il-Mar-Baltico.pdf
8488	0	5 (Grand tour della Polonia) - in 9 giorni e 8 notti	5-grand-tour-della-polonia-in-9-giorni-e-8-notti	http://ivotrans.pl/wp-content/uploads/2021/01/5-Grand-tour-della-Polonia-in-9-giorni-e-8-notti.pdf
8489	0	5 (Grand tour della Polonia) - in 9 giorni e 8 notti	5-grand-tour-della-polonia-in-9-giorni-e-8-notti-2	http://ivotrans.pl/wp-content/uploads/2021/01/5-Grand-tour-della-Polonia-in-9-giorni-e-8-notti.pdf
8490	0	6 (Sulle orme del Santo Giovanni Paolo II) - ...qui a Wadowice è cominciato tutto...	6-sulle-orme-del-santo-giovanni-paolo-ii-qui-a-wadowice-e-cominciato-tutto	http://ivotrans.pl/wp-content/uploads/2021/01/6-Sulle-orme-del-Santo-Giovanni-Paolo-II-...qui-a-Wadowice-e-cominciato-tutto....pdf
8491	0	6 (Sulle orme del Santo Giovanni Paolo II) - ...qui a Wadowice è cominciato tutto...	6-sulle-orme-del-santo-giovanni-paolo-ii-qui-a-wadowice-e-cominciato-tutto-2	http://ivotrans.pl/wp-content/uploads/2021/01/6-Sulle-orme-del-Santo-Giovanni-Paolo-II-...qui-a-Wadowice-e-cominciato-tutto....pdf
